disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4337,HIALEAH,FL,33016.0,3.0,60000.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1295.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860138002000.0,68a05d38-1eec-48ed-8513-07b0b61cadc8,2010.0
4337,PORT ST. LUCIE,FL,34986.0,1.0,31991.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2068.0,1.0,499.5,0.0,,0.0,,,,,,1.0,0.0,341.7,121113821083138.0,01e8cc75-66bb-48b9-ab8c-3b072c9b7b4e,2010.0
4337,HOMESTEAD,FL,33032.0,2.0,12000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,1.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,1.0,341.7,120860108021005.0,f7eddfd2-8cde-44ff-b150-0bc876a1fa1b,2010.0
4337,TAVARES,FL,32778.0,4.0,84000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120690308071144.0,b9c3cc49-5076-4de3-a13c-6151a77e8262,2010.0
4339,BARRANQUITAS,PR,794.0,2.0,47208.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,534.26,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,534.26,0.0,,0.0,,,,,,1.0,0.0,377.58,720199525004004.0,2795374f-762d-47d1-a22d-18d16deea494,2010.0
4339,AGUADILLA,PR,603.0,3.0,5592.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,864.0,0.0,,0.0,,0.0,Renter-Major Damage(Renter No Cost),,,,,1.0,1.0,8090.27,720054004003016.0,fb8c4f82-9f13-4d7a-a836-5237f7259f05,2010.0
4337,MIAMI,FL,33179.0,3.0,25000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,120860098031014.0,80d0d6be-3f9e-4187-bc8a-ab1bac8a8098,2010.0
4339,SAN JUAN,PR,901.0,1.0,1500.0,0.0,Owner,Condo,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,721279801071003.0,195ab86e-cd70-4575-8e9d-69fbd5747e24,2010.0
4337,HIALEAH,FL,33018.0,1.0,26000.0,0.0,Renter,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860125001056.0,c910beeb-1d41-42d5-b500-9d4bac4283b8,2010.0
4337,PLANT CITY,FL,33566.0,2.0,30000.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,1014.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120570125013010.0,62b3e9ee-55fe-448f-983e-6bb2e479809c,2010.0
4337,ORLANDO,FL,32818.0,1.0,12000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120950147014003.0,d0f4feab-45c7-44cf-8c9c-64e6498b00d6,2010.0
4339,VEGA ALTA,PR,692.0,4.0,50000.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,553.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,721435505002010.0,7fe12b26-f34b-470f-be8d-1d92dba668ce,2010.0
4337,TAMPA,FL,33610.0,1.0,,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120570010023017.0,fc6975fc-bf4c-4b09-832e-66c56fca80fc,2010.0
4337,ALTAMONTE SPRINGS,FL,32701.0,1.0,39600.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121170218021031.0,e457406e-09d9-4324-a92f-9ea7b7cc08e7,2010.0
4337,FORT LAUDERDALE,FL,33311.0,2.0,48000.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,1307.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110508001016.0,5cc1c408-9be0-4533-a84c-be5f3ee55c64,2010.0
4337,BOCA RATON,FL,33434.0,5.0,92000.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120990077162001.0,fb1bfdd7-3257-4cca-b550-88c379c44d4b,2010.0
4339,ADJUNTAS,PR,601.0,2.0,7800.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720019568002017.0,46b178ed-212b-4d86-9995-00ece861f593,2010.0
4332,VIDOR,TX,77662.0,3.0,9000.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,2298.0,0.0,0.0,1.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,483610215023008.0,21bb97e7-272a-44e4-a0fe-65793853fef4,2010.0
4332,HITCHCOCK,TX,77563.0,1.0,25000.0,0.0,Owner,House/Duplex,1.0,1.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,481677236002088.0,1eeec137-09ef-4b84-85ad-323828d69d34,2010.0
4332,ALVIN,TX,77511.0,2.0,68420.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,6171.69,1.0,0.0,4.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,6171.69,0.0,,0.0,,,,,,1.0,0.0,0.0,480396610003021.0,439c19e4-7d7d-406e-8d5f-506aeeaf5cbd,2010.0
4332,HOUSTON,TX,77084.0,2.0,31000.0,0.0,Owner,House/Duplex,1.0,1.0,1.0,20947.13,1.0,0.0,30.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1594.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,4242.61,482015417002005.0,8e5f2626-1720-42da-8522-634da7f783ad,2010.0
4337,MIAMI,FL,33134.0,2.0,10284.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,1295.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860070024005.0,9446353e-ed0c-4fa6-96ef-5a1f2c04b37b,2010.0
4339,CAGUAS,PR,725.0,1.0,17000.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,720252027013003.0,df5a4cb8-e62d-4152-be82-39f32a511e0e,2010.0
4339,HATILLO,PR,659.0,1.0,12000.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720653105003017.0,ddbfafab-be30-47fd-b4e2-a097e32bd537,2010.0
4559,BENTLEY,LA,71407.0,6.0,,0.0,Owner,Other,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220430204033048.0,27d5cd4e-130c-4516-b7b2-cb1f953b6240,2020.0
4586,TOMBALL,TX,77375.0,4.0,13182.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2314.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0.0,0.0,482015554011023.0,3d9d1a2a-e0a3-48f5-b6f9-c9e1edef8713,2020.0
4586,HOUSTON,TX,77014.0,3.0,2300.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482015504051003.0,8c6f35ff-9e16-44e0-aadd-e0cd6f9a348e,2020.0
4611,LOCKPORT,LA,70374.0,1.0,9768.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1602.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,161.31,220570217001036.0,43ccd117-23e0-4836-9005-0a4207ccd84f,2020.0
4332,ORANGE,TX,77632.0,1.0,10000.0,0.0,Renter,Mobile Home,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,483610212002046.0,ae851881-7f2a-4a85-a240-62bfc922eb66,2010.0
4332,TEXAS CITY,TX,77590.0,10.0,55000.0,1.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,481677223004023.0,d81654e5-0101-4ae2-94f4-2f839fec990e,2010.0
4339,GUAYNABO,PR,971.0,1.0,19000.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,720610404031038.0,befb9ccb-e3e4-4cc5-8d9f-88dc02ea8717,2010.0
4339,YABUCOA,PR,767.0,4.0,69186.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,721519511001003.0,cba98847-c639-4c73-9a34-e972da607ed2,2010.0
4339,ADJUNTAS,PR,601.0,3.0,,0.0,Owner,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720019563002163.0,9a05658a-6b9e-4147-9ef5-4381dd7e115e,2010.0
4611,NEW ORLEANS,LA,70118.0,1.0,19092.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,1.0,0.0,6.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1798.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1.0,1949.39,220710075021019.0,08805f11-5e29-48dc-8938-00779f9fb133,2020.0
4611,GONZALES,LA,70737.0,1.0,,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,220050301051000.0,0ef33683-c1e0-44b8-8d07-16b82dd85c1e,2020.0
4332,MAGNOLIA,TX,77354.0,1.0,25000.0,0.0,Owner,Mobile Home,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,483396903002004.0,645a1ab5-f5d3-4d91-a624-6e8a993cc1c0,2010.0
4337,FORT MYERS,FL,33919.0,1.0,37400.0,0.0,Owner,Condo,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,920.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120710017052000.0,1100ecb7-61e5-4ad0-b1a7-ee37e7a9835e,2010.0
4339,CAROLINA,PR,983.0,1.0,29740.0,0.0,Owner,Condo,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720310502312009.0,e1a3215b-1b75-4ed6-a0b4-1bec1c5fa92f,2010.0
4339,JAYUYA,PR,664.0,5.0,0.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,402.46,1.0,0.0,7.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,402.46,0.0,,0.0,,,,,,1.0,0.0,0.0,720739560001021.0,940dc9a4-55f7-46b6-9cd5-e568ff522c1a,2010.0
4339,SANTA ISABEL,PR,757.0,4.0,,0.0,Owner,Townhouse,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,721339538001014.0,5dac6891-da84-4942-bc0b-4ea674452309,2010.0
4611,NEW ORLEANS,LA,70126.0,5.0,,0.0,Renter,Apartment,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,1.0,1.0,3803.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1.0,3445.0,220710017561021.0,6e3d896b-6bac-4aed-947a-6b21de26491e,2020.0
4611,BATON ROUGE,LA,70811.0,1.0,2500.0,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1013.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,220330034002013.0,7ea51711-2c0d-4b85-a627-e8b9fd4e7c41,2020.0
4332,SPRING,TX,77381.0,1.0,48000.0,0.0,Renter,Townhouse,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,483396912001015.0,5a87cc95-c052-42d0-b64f-fa1cea92def9,2010.0
4332,SOUTH HOUSTON,TX,77587.0,3.0,,1.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482013208001026.0,5519a04b-15ef-4fc3-9641-d0c61dc30c4b,2010.0
4332,CORPUS CHRISTI,TX,78414.0,3.0,30160.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,483550032021000.0,b87d666f-a19a-4884-ba64-9ca6629214e3,2010.0
4332,DICKINSON,TX,77539.0,1.0,30432.0,0.0,Owner,House/Duplex,1.0,1.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,481677209003056.0,c4f4efb8-690a-42c6-b132-2db5e3b4bd69,2010.0
4337,FERNANDINA BEACH,FL,32034.0,1.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120890501022016.0,a1ea9fc5-1634-45e1-b8b2-576bc55e3cfa,2010.0
4337,KISSIMMEE,FL,34743.0,5.0,42000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120970426011012.0,c44a00ea-0815-4cff-baf1-acb2267eb632,2010.0
4339,CAYEY,PR,736.0,2.0,10200.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,720352602012002.0,177328a3-2780-45a1-9a4c-985a9b80afd4,2010.0
4393,FAYETTEVILLE,NC,28314.0,2.0,15600.0,0.0,Owner,Mobile Home,1.0,0.0,1.0,22.72,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,370510033072007.0,b1e75b7b-52bd-4f02-82de-5f71cf7db796,2010.0
4586,ROANOKE,TX,76262.0,3.0,140000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,481210203213021.0,749eb251-f0cc-4ac6-bbd9-30a481324acc,2020.0
4332,PORT LAVACA,TX,77979.0,3.0,26000.0,0.0,Owner,Mobile Home,0.0,0.0,1.0,143.82,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,480570004002116.0,66a2bbcf-80da-4efd-86ad-e2727f2b84c5,2010.0
4332,DICKINSON,TX,77539.0,2.0,24000.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,5673.98,1.0,0.0,9.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,3976.0,1.0,5673.98,0.0,,0.0,,2017-12-31T00:00:00.000Z,DICKINSON,TX,     ,1.0,1.0,3187.91,481677209003028.0,7b1a393f-09a7-4f9b-b66c-b412ccd2fa16,2010.0
4337,BROOKSVILLE,FL,34602.0,2.0,,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120530403022000.0,db63277a-a1db-45a8-b820-3e1c835285e0,2010.0
4337,MIAMI,FL,33142.0,1.0,8372.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860017012001.0,f45ae463-e879-4dbc-917e-4d0672d14c04,2010.0
4337,BELLEAIR BEACH,FL,33786.0,1.0,0.0,0.0,Owner,House/Duplex,0.0,1.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121030276051005.0,132d044c-6156-49db-819c-ae04b7d626e2,2010.0
4611,BATON ROUGE,LA,70815.0,3.0,,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220330037033008.0,28663501-4c1f-40a2-9406-79369c9fd721,2020.0
4611,BATON ROUGE,LA,70807.0,2.0,20000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220330030002016.0,eca19c60-7a8d-48c8-91b8-b3acade45bc2,2020.0
4332,COLDSPRING,TX,77331.0,2.0,8820.0,0.0,Owner,House/Duplex,0.0,1.0,1.0,40046.17,1.0,0.0,91.0,,1.0,0.0,,1.0,1708.0,1.0,1.0,1.0,1362.0,1.0,8377.09,0.0,,0.0,,,,,,1.0,1.0,6569.46,484072002002023.0,a62df1ff-d842-4886-a0bd-79a60434192b,2010.0
4332,WEIMAR,TX,78962.0,1.0,14000.0,0.0,Owner,Mobile Home,0.0,0.0,1.0,151.27,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,480897503002094.0,6d33cb70-43a8-4f88-965e-21cd0ec26952,2010.0
4337,FORT LAUDERDALE,FL,33312.0,2.0,,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110430025002.0,dbd8ec4b-7582-47b1-98ed-4605c1b74be3,2010.0
4337,MIAMI GARDENS,FL,33055.0,3.0,,0.0,Owner,House/Duplex,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860100051013.0,4210d2a5-116a-48da-9569-3a25d0b011a6,2010.0
4337,MERRITT ISLAND,FL,32952.0,1.0,,0.0,Renter,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,120090693001001.0,eb1e1bc0-4c77-4047-bf0e-8252f88e0981,2010.0
4337,BOCA RATON,FL,33487.0,4.0,,0.0,Owner,Condo,1.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120990072012000.0,529a3118-e119-450c-950c-7b09815f1f44,2010.0
4332,HOUSTON,TX,77065.0,5.0,1470.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482015519002001.0,5ea8ec30-bf9f-459f-8487-84c2290286db,2010.0
4332,HOUSTON,TX,77003.0,2.0,,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482013104001023.0,695c1bf7-07f4-43fd-aec4-02468bbdd16f,2010.0
4337,NAPLES,FL,34112.0,1.0,29700.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120210108031001.0,3951109e-ff01-4011-bf58-f1aa169ca5b0,2010.0
4337,KEY LARGO,FL,33037.0,2.0,23000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1682.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120879705002032.0,d78e0e81-cece-414e-bd83-4f08166dd58b,2010.0
4611,BATON ROUGE,LA,70809.0,1.0,34000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,800.0,220330038073006.0,62ca21a1-7038-4d45-8f7c-2d43543c4630,2020.0
4332,HOUSTON,TX,77099.0,2.0,30000.0,0.0,Renter,Condo,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482014534023012.0,b46ee3a6-9f63-4775-9a93-46f87e395e74,2010.0
4332,ROCKPORT,TX,78382.0,1.0,,0.0,Owner,House/Duplex,0.0,0.0,1.0,2558.54,1.0,0.0,0.0,,0.0,0.0,,1.0,1009.1,1.0,0.0,0.0,,1.0,2558.54,0.0,,0.0,,,,,,1.0,0.0,229.95,480079503002081.0,f1dfa38c-d5ea-4455-a1e9-7a49d25189c9,2010.0
4337,MIAMI,FL,33173.0,4.0,170000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860084071004.0,86e93696-9147-4452-9b9a-64aa03807173,2010.0
4337,TITUSVILLE,FL,32796.0,2.0,30000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120090603004000.0,74615d7a-3530-4ae3-b92b-4ee8954e932b,2010.0
4337,ORLANDO,FL,32822.0,1.0,,0.0,Owner,Mobile Home,0.0,0.0,1.0,499.5,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120950135121030.0,49f8ffa9-714e-47f3-9adb-3bf58e4ca99b,2010.0
4339,CATANO,PR,962.0,1.0,21000.0,0.0,Owner,Townhouse,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,553.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720330204232014.0,091d615f-e316-4a3f-89dd-bcd6b5ec0c14,2010.0
4339,VIEQUES,PR,765.0,4.0,6144.0,0.0,Owner,Apartment,0.0,0.0,1.0,1593.77,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1080.0,1.0,1593.77,0.0,,0.0,,,,,,1.0,1.0,2389.25,721479505003026.0,f656056e-a1d0-4af3-8044-18a9121bd3a1,2010.0
4586,HOUSTON,TX,77068.0,1.0,40000.0,1.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482015530013002.0,35c92bc3-31fd-4bee-8c9b-7fbf02260540,2020.0
4611,METAIRIE,LA,70001.0,1.0,30271.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220510289002024.0,fb704682-0b82-4e0a-9e06-acded95418d3,2020.0
4332,HOUSTON,TX,77090.0,3.0,1760.0,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482015503012015.0,3a095b52-1e87-4b63-bcc2-32e2fc1b5855,2010.0
4337,LECANTO,FL,34461.0,1.0,9877.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120174515011021.0,ee2c6ddb-aa4e-48d1-a764-bf55e4ca1a31,2010.0
4339,JUANA DIAZ,PR,795.0,1.0,6000.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,6001.84,1.0,0.0,0.0,,0.0,0.0,,1.0,1266.84,1.0,0.0,1.0,762.0,0.0,,0.0,,0.0,,,,,,1.0,1.0,4383.05,720757104001001.0,87524672-bee3-40c4-94b6-87d1238c47d4,2010.0
4393,ROCKY POINT,NC,28457.0,1.0,9900.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,1.0,439.53,371419206022002.0,95647c24-b619-4040-8285-b508da8aeab4,2010.0
4337,WEST PALM BEACH,FL,33407.0,5.0,15000.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,1370.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120990010022019.0,02fc9d5c-8f69-480f-9442-8c41462194f6,2010.0
